experiment,solver,formula,variables,clauses,runtime,conflicts,decisions,restarts,propagations,entropy,backbone,num_sols,chi_square,cpu_time
exp2,SWDiA5BY,e2_2.c.smt2-cvc4.cnf,8443,39060,0.091986,36,2194,1.0,17451,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp2,glucose,e2_2.c.smt2-cvc4.cnf,8443,39060,0.117982,36,2194,1.0,17451,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp2,COMiniSatPS-4,e2_2.c.smt2-cvc4.cnf,8443,39060,0.050992,421,10917,2.0,214705,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp2,COMiniSatPS-0,e2_2.c.smt2-cvc4.cnf,8443,39060,0.069989,421,10917,2.0,214705,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp1,glucose-NR,e2_2.c.smt2-cvc4.cnf,8443,39060,0.079987,36,2194,1.0,17451,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp2,COMiniSatPS-3,e2_2.c.smt2-cvc4.cnf,8443,39060,0.051992,421,10917,2.0,214705,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp5,wrapper-base,e2_2.c.smt2-cvc4.cnf,8443,39060,0.12798,35,2607,1.0,16601,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp3,wrapperLBD,e2_2.c.smt2-cvc4.cnf,8443,39060,0.124981,35,2607,1.0,16601,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp1,glucose,e2_2.c.smt2-cvc4.cnf,8443,39060,0.079987,36,2194,1.0,17451,0.716421,0.177899,8.070697e+227,0.0,0.020996
exp2,COMiniSatPS-5,mp1-9_3.cnf,1458,17879,22.9985,170044,208807,392.0,12998746,0.054491,0.942387,64.0,14.304,52.86
exp2,SWDiA5BY,mp1-9_3.cnf,1458,17879,24.8892,223809,279376,199.0,12527360,0.054491,0.942387,64.0,14.304,52.86
exp1,glucose,mp1-9_3.cnf,1458,17879,27.8028,225574,283807,321.0,12361944,0.054491,0.942387,64.0,14.304,52.86
exp2,lingeling-ayv,mp1-9_3.cnf,1458,280144,170.3,1247123,1592823,,79831717,0.054491,0.942387,64.0,14.304,52.86
exp3,wrapperClause,mp1-9_3.cnf,1458,17879,121.754,648695,819459,1967.0,45582551,0.054491,0.942387,64.0,14.304,52.86
exp5,wrapper-base,mp1-9_3.cnf,1458,17879,9.2106,99683,127828,96.0,6473620,0.054491,0.942387,64.0,14.304,52.86
exp5,wrapper-95,mp1-9_3.cnf,1458,17879,115.325,690582,828975,531.0,48423199,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-0,mp1-9_3.cnf,1458,17879,11.1243,104205,132267,180.0,7682591,0.054491,0.942387,64.0,14.304,52.86
exp3,wrapperLBD,mp1-9_3.cnf,1458,17879,85.636,659131,839365,1804.0,44428498,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-3,mp1-9_3.cnf,1458,17879,12.5391,137664,172809,321.0,10395569,0.054491,0.942387,64.0,14.304,52.86
exp1,glucose-NR,mp1-9_3.cnf,1458,17879,16.2715,102279,128081,36.0,5639320,0.054491,0.942387,64.0,14.304,52.86
exp5,wrapper-60,mp1-9_3.cnf,1458,17879,77.2223,460552,580811,456.0,29545828,0.054491,0.942387,64.0,14.304,52.86
exp2,lingeling-aqw,mp1-9_3.cnf,1458,280144,37.5,287551,599766,,21446578,0.054491,0.942387,64.0,14.304,52.86
exp2,glucose,mp1-9_3.cnf,1458,17879,29.9584,225574,283807,321.0,12361944,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-1,mp1-9_3.cnf,1458,17879,39.139,385542,459094,512.0,30204884,0.054491,0.942387,64.0,14.304,52.86
exp4,wrapper-luby,mp1-9_3.cnf,1458,17879,296.35,1366033,1665190,2589.0,94275376,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-2,mp1-9_3.cnf,1458,17879,35.5966,260684,315387,439.0,20443110,0.054491,0.942387,64.0,14.304,52.86
exp4,wrapper-glucose,mp1-9_3.cnf,1458,17879,88.1296,659131,839365,1804.0,44428498,0.054491,0.942387,64.0,14.304,52.86
exp5,wrapper-85,mp1-9_3.cnf,1458,17879,203.123,1002040,1243518,2610.0,72120396,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-4,mp1-9_3.cnf,1458,17879,13.108,145593,180467,287.0,10809407,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-6,mp1-9_3.cnf,1458,17879,40.0409,258087,313231,535.0,20151088,0.054491,0.942387,64.0,14.304,52.86
exp2,COMiniSatPS-3,aes_32_3_keyfind_2.cnf,708,2540,5478.06,19764213,20795164,5186.0,1986334058,0.0,1.0,1.0,0.0,1973.15
exp2,COMiniSatPS-4,aes_32_3_keyfind_2.cnf,708,2540,71658.0,71465156,75401027,87484.0,9688007292,0.0,1.0,1.0,0.0,1973.15
exp2,COMiniSatPS-5,aes_32_3_keyfind_2.cnf,708,2540,50995.6,48626254,51109833,36072.0,5982667735,0.0,1.0,1.0,0.0,1973.15
exp3,wrapperClause,aes_32_3_keyfind_2.cnf,708,2540,710.564,2845103,3080489,4830.0,175975047,0.0,1.0,1.0,0.0,1973.15
exp4,wrapper-luby,aes_32_3_keyfind_2.cnf,708,2540,2048.44,7036308,7568314,11460.0,438506937,0.0,1.0,1.0,0.0,1973.15
exp2,COMiniSatPS-6,aes_32_3_keyfind_2.cnf,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,1973.15
exp3,wrapperLBD,aes_32_3_keyfind_2.cnf,708,2540,34927.2,70180001,73211524,39866.0,5021702319,0.0,1.0,1.0,0.0,1973.15
exp2,SWDiA5BY,aes_32_3_keyfind_2.cnf,708,2540,2486.22,8903975,9413889,2714.0,578943191,0.0,1.0,1.0,0.0,1973.15
exp2,COMiniSatPS-0,aes_32_3_keyfind_2.cnf,708,2540,1291.75,5848234,6270718,4647.0,570390441,0.0,1.0,1.0,0.0,1973.15
exp2,COMiniSatPS-1,aes_32_3_keyfind_2.cnf,708,2540,1170.56,9844812,10552663,7659.0,918849979,0.0,1.0,1.0,0.0,1973.15
exp5,wrapper-95,aes_32_3_keyfind_2.cnf,708,2540,786.781,3812955,4054339,4003.0,243097526,0.0,1.0,1.0,0.0,1973.15
exp1,glucose-NR,aes_32_3_keyfind_2.cnf,708,2540,14868.6,3859577,4104457,2648.0,254638797,0.0,1.0,1.0,0.0,1973.15
exp5,wrapper-base,aes_32_3_keyfind_2.cnf,708,2540,2416.25,8788731,9340253,7715.0,582780590,0.0,1.0,1.0,0.0,1973.15
exp2,COMiniSatPS-2,aes_32_3_keyfind_2.cnf,708,2540,3296.69,16169333,17208035,7757.0,1600467369,0.0,1.0,1.0,0.0,1973.15
exp1,glucose,aes_32_3_keyfind_2.cnf,708,2540,5709.36,13260601,14024979,4945.0,906728558,0.0,1.0,1.0,0.0,1973.15
exp2,glucose,aes_32_3_keyfind_2.cnf,708,2540,7680.78,13260601,14024979,4945.0,906728558,0.0,1.0,1.0,0.0,1973.15
exp4,wrapper-glucose,aes_32_3_keyfind_2.cnf,708,2540,37809.0,70180001,73211524,39866.0,5021702319,0.0,1.0,1.0,0.0,1973.15
exp2,lingeling-ayv,aes_32_3_keyfind_2.cnf,708,2664,336.5,1957482,2168765,,122396143,0.0,1.0,1.0,0.0,1973.15
exp5,wrapper-60,aes_32_3_keyfind_2.cnf,708,2540,733.122,2339558,2584993,6340.0,126712736,0.0,1.0,1.0,0.0,1973.15
exp2,lingeling-aqw,aes_32_3_keyfind_2.cnf,708,2664,1968.2,9413892,10162702,,636949309,0.0,1.0,1.0,0.0,1973.15
exp5,wrapper-85,aes_32_3_keyfind_2.cnf,708,2540,8484.29,19875573,21575362,47279.0,1307275896,0.0,1.0,1.0,0.0,1973.15
exp4,wrapper-luby,mp1-9_27.cnf,1458,23319,650.165,2701806,3405945,4649.0,180478256,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-3,mp1-9_27.cnf,1458,23319,146.304,938180,1139790,1330.0,68522191,0.111729,0.79904,11966.62,6.804,506.341
exp5,wrapper-60,mp1-9_27.cnf,1458,23319,269.483,1374845,1830653,2463.0,83489751,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-6,mp1-9_27.cnf,1458,23319,220.441,955314,1166052,1607.0,70343963,0.111729,0.79904,11966.62,6.804,506.341
exp2,lingeling-ayv,mp1-9_27.cnf,1458,280140,147.2,1391881,1858078,,85659019,0.111729,0.79904,11966.62,6.804,506.341
exp5,wrapper-85,mp1-9_27.cnf,1458,23319,22.1656,148673,205093,669.0,10647391,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-2,mp1-9_27.cnf,1458,23319,130.434,1068167,1287673,979.0,79915415,0.111729,0.79904,11966.62,6.804,506.341
exp2,glucose,mp1-9_27.cnf,1458,23319,45.4131,401403,560405,1269.0,20865660,0.111729,0.79904,11966.62,6.804,506.341
exp2,SWDiA5BY,mp1-9_27.cnf,1458,23319,631.676,2412184,3116159,6381.0,139341320,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-0,mp1-9_27.cnf,1458,23319,10.6374,151265,203421,342.0,9792528,0.111729,0.79904,11966.62,6.804,506.341
exp4,wrapper-glucose,mp1-9_27.cnf,1458,23319,191.189,1406153,1844404,3090.0,90366863,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-4,mp1-9_27.cnf,1458,23319,90.7862,679533,829056,653.0,49100276,0.111729,0.79904,11966.62,6.804,506.341
exp5,wrapper-base,mp1-9_27.cnf,1458,23319,637.316,2471260,3124750,3838.0,163905764,0.111729,0.79904,11966.62,6.804,506.341
exp3,wrapperClause,mp1-9_27.cnf,1458,23319,390.864,2388413,3039951,5329.0,159128180,0.111729,0.79904,11966.62,6.804,506.341
exp1,glucose-NR,mp1-9_27.cnf,1458,23319,201.585,391278,538817,1132.0,20485638,0.111729,0.79904,11966.62,6.804,506.341
exp5,wrapper-95,mp1-9_27.cnf,1458,23319,755.444,3344425,4078438,3107.0,230439825,0.111729,0.79904,11966.62,6.804,506.341
exp3,wrapperLBD,mp1-9_27.cnf,1458,23319,256.049,1406153,1844404,3090.0,90366863,0.111729,0.79904,11966.62,6.804,506.341
exp2,lingeling-aqw,mp1-9_27.cnf,1458,280140,122.6,1118301,2649207,,78760412,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-1,mp1-9_27.cnf,1458,23319,176.447,1495957,1792897,1384.0,111361477,0.111729,0.79904,11966.62,6.804,506.341
exp2,COMiniSatPS-5,mp1-9_27.cnf,1458,23319,300.743,1571148,1869062,1501.0,115596250,0.111729,0.79904,11966.62,6.804,506.341
exp1,glucose,mp1-9_27.cnf,1458,23319,41.8486,401403,560405,1269.0,20865660,0.111729,0.79904,11966.62,6.804,506.341
